net,val_accs
"(0, 4, 0, 2, 4, 0)",0.8059000000000001
"(3, 2, 1, 1, 4, 3)",0.9159666666666665
"(4, 2, 4, 1, 2, 2)",0.9242
"(0, 1, 1, 3, 1, 2)",0.9099666666666667
"(3, 2, 0, 2, 0, 4)",0.9209666666666668
"(2, 1, 1, 2, 1, 2)",0.8852333333333333
"(4, 4, 3, 0, 3, 2)",0.9113999999999999
"(4, 2, 2, 2, 4, 0)",0.9052999999999999
"(0, 2, 3, 3, 1, 4)",0.9126333333333332
"(4, 3, 1, 3, 2, 0)",0.9107333333333334
"(3, 1, 0, 4, 1, 3)",0.9015333333333335
"(4, 0, 1, 2, 3, 2)",0.9245666666666666
"(3, 1, 4, 2, 3, 3)",0.9179999999999999
"(4, 4, 2, 0, 0, 0)",0.8041666666666667
"(3, 0, 0, 3, 2, 4)",0.8916666666666667
"(4, 0, 0, 0, 0, 4)",0.5133333333333333
"(3, 1, 3, 0, 0, 2)",0.9214333333333333
"(0, 2, 0, 3, 1, 0)",0.9198666666666666
"(2, 3, 3, 0, 3, 4)",0.9257000000000001
"(3, 3, 4, 1, 4, 4)",0.8716666666666667
"(3, 1, 2, 2, 2, 2)",0.9304666666666667
"(3, 0, 4, 2, 0, 3)",0.9139666666666666
"(0, 0, 1, 0, 1, 2)",0.9186333333333333
"(2, 3, 0, 1, 2, 0)",0.9370333333333334
"(0, 1, 1, 4, 3, 0)",0.8871666666666665
"(4, 0, 3, 4, 3, 0)",0.8652333333333335
"(2, 1, 2, 2, 3, 3)",0.9333
"(4, 0, 3, 0, 1, 2)",0.9216000000000001
"(3, 3, 0, 2, 2, 2)",0.9398666666666666
"(0, 0, 0, 0, 1, 3)",0.8969666666666666
"(0, 0, 3, 4, 0, 3)",0.9012666666666667
"(3, 0, 0, 4, 4, 3)",0.8991333333333335
"(4, 1, 4, 0, 3, 3)",0.8192
"(3, 3, 3, 2, 2, 2)",0.9349333333333334
"(2, 1, 1, 1, 3, 1)",0.9083333333333333
"(0, 3, 1, 3, 1, 4)",0.8683999999999998
"(3, 2, 0, 2, 1, 2)",0.9398333333333333
"(4, 3, 3, 1, 2, 0)",0.9117000000000001
"(2, 3, 2, 2, 2, 0)",0.9373666666666667
"(0, 0, 1, 3, 4, 4)",0.8491333333333334
"(3, 4, 2, 3, 1, 4)",0.9061333333333335
"(0, 3, 2, 3, 4, 2)",0.9202333333333332
"(4, 3, 4, 0, 4, 0)",0.7814666666666666
"(4, 1, 3, 2, 0, 2)",0.9117000000000001
"(3, 0, 1, 0, 0, 3)",0.8906000000000001
"(4, 1, 4, 4, 0, 4)",0.5389666666666667
"(0, 1, 2, 0, 2, 0)",0.9202666666666666
"(0, 0, 4, 3, 1, 3)",0.8916333333333334
"(0, 1, 0, 3, 4, 3)",0.8786333333333335
"(3, 1, 3, 4, 4, 4)",0.9000666666666666
"(3, 3, 0, 3, 4, 2)",0.9263666666666667
"(3, 0, 4, 0, 2, 0)",0.8910000000000001
"(0, 0, 2, 4, 3, 4)",0.8697333333333331
"(3, 3, 4, 4, 2, 2)",0.9197666666666667
"(0, 0, 2, 4, 1, 2)",0.9218666666666667
"(4, 1, 3, 0, 2, 0)",0.9000999999999999
"(0, 4, 4, 0, 3, 2)",0.9093666666666665
"(4, 0, 4, 4, 3, 0)",0.7317333333333335
"(4, 3, 4, 1, 2, 2)",0.9111
"(3, 2, 3, 2, 3, 3)",0.9279333333333334
"(3, 4, 3, 1, 3, 4)",0.8948666666666668
"(4, 1, 3, 4, 2, 3)",0.9092333333333333
"(4, 1, 1, 4, 3, 0)",0.8020666666666666
"(2, 1, 3, 1, 3, 1)",0.9271333333333333
"(4, 4, 3, 4, 3, 4)",0.8486
"(0, 0, 4, 2, 1, 2)",0.9218666666666667
"(3, 2, 3, 1, 4, 4)",0.9144666666666668
"(3, 2, 0, 2, 4, 4)",0.9221666666666666
"(4, 4, 3, 2, 0, 0)",0.8704333333333334
"(0, 4, 4, 1, 2, 4)",0.8728666666666668
"(0, 0, 1, 4, 2, 0)",0.8807666666666667
"(4, 1, 0, 3, 4, 4)",0.8499333333333334
"(4, 2, 3, 0, 1, 4)",0.8928000000000001
"(0, 4, 4, 1, 0, 0)",0.6150666666666667
"(3, 1, 2, 0, 4, 0)",0.9202333333333336
"(0, 1, 4, 1, 4, 1)",0.7402
"(2, 4, 0, 0, 2, 2)",0.9370333333333334
"(3, 2, 3, 4, 4, 2)",0.9292
"(2, 0, 2, 2, 4, 2)",0.9303333333333335
"(4, 0, 3, 0, 2, 0)",0.8790333333333332
"(1, 3, 4, 1, 1, 4)",0.8685333333333334
"(0, 0, 2, 4, 2, 4)",0.8736666666666667
"(4, 3, 1, 3, 3, 4)",0.8687666666666667
"(4, 0, 2, 1, 2, 3)",0.9235333333333334
"(3, 4, 1, 1, 4, 3)",0.8564666666666666
"(0, 4, 4, 4, 4, 0)",0.5232
"(0, 3, 4, 2, 1, 3)",0.9190999999999998
"(0, 4, 0, 0, 1, 0)",0.6835000000000001
"(4, 0, 2, 3, 1, 3)",0.9254666666666667
"(4, 0, 0, 2, 1, 2)",0.9275666666666667
"(3, 3, 2, 1, 0, 2)",0.9285000000000001
"(3, 2, 1, 4, 1, 4)",0.8827333333333333
"(4, 0, 0, 3, 2, 3)",0.9133
"(0, 2, 4, 4, 1, 4)",0.8532666666666667
"(2, 2, 1, 1, 3, 3)",0.9221333333333332
"(0, 2, 0, 1, 0, 2)",0.9022333333333334
"(0, 4, 2, 0, 1, 0)",0.8820666666666667
"(2, 1, 4, 3, 1, 0)",0.9206333333333333
"(0, 1, 3, 0, 0, 3)",0.8975666666666666
"(2, 3, 0, 0, 0, 3)",0.9292666666666666
"(2, 4, 2, 3, 4, 4)",0.9080000000000001
"(2, 3, 2, 3, 4, 3)",0.9274000000000001
"(2, 0, 2, 2, 2, 2)",0.9346
"(4, 3, 3, 4, 4, 2)",0.8978000000000002
"(2, 2, 1, 4, 4, 2)",0.9196333333333332
"(0, 3, 4, 1, 3, 3)",0.8990333333333332
"(3, 4, 4, 3, 4, 2)",0.898
"(4, 0, 4, 1, 3, 0)",0.8590000000000002
"(4, 3, 4, 0, 2, 4)",0.8582000000000001
"(0, 3, 3, 1, 3, 2)",0.9206666666666666
"(0, 2, 2, 3, 4, 3)",0.9272666666666667
"(0, 3, 1, 3, 1, 0)",0.89
"(3, 1, 2, 0, 2, 2)",0.9256
"(2, 1, 4, 1, 2, 1)",0.9252999999999999
"(4, 3, 3, 1, 0, 2)",0.9137333333333334
"(0, 2, 1, 3, 0, 2)",0.9355
"(3, 1, 0, 0, 4, 4)",0.8963333333333332
"(3, 3, 2, 0, 1, 2)",0.9265000000000002
"(4, 4, 1, 0, 1, 4)",0.6727
"(2, 2, 3, 3, 1, 3)",0.9302666666666666
"(4, 2, 3, 4, 1, 0)",0.905
"(2, 4, 4, 3, 4, 2)",0.9096333333333333
"(3, 0, 3, 2, 4, 4)",0.9044
"(2, 2, 2, 0, 3, 4)",0.9267666666666666
"(2, 2, 2, 2, 0, 4)",0.931
"(2, 3, 3, 4, 1, 3)",0.9185000000000001
"(4, 4, 1, 3, 3, 0)",0.8265666666666666
"(0, 2, 2, 1, 3, 2)",0.9350333333333333
"(3, 0, 1, 0, 3, 4)",0.8917
"(3, 3, 1, 4, 3, 4)",0.8946999999999998
"(3, 2, 1, 1, 2, 3)",0.9248666666666668
"(2, 3, 2, 0, 0, 4)",0.9177333333333335
"(0, 1, 1, 2, 1, 2)",0.9092333333333333
"(2, 1, 3, 3, 3, 3)",0.9284000000000002
"(3, 0, 0, 2, 0, 4)",0.8890333333333335
"(2, 2, 1, 1, 3, 2)",0.9250999999999999
"(0, 3, 3, 3, 1, 4)",0.8978666666666668
"(0, 2, 0, 1, 4, 2)",0.9039
"(0, 3, 0, 3, 0, 2)",0.8977999999999998
"(3, 2, 4, 3, 0, 4)",0.9034666666666665
"(3, 2, 3, 1, 3, 0)",0.9254000000000001
"(3, 4, 0, 2, 4, 3)",0.9242333333333334
"(2, 2, 3, 2, 4, 0)",0.9339333333333333
"(4, 3, 2, 4, 4, 4)",0.8664666666666666
"(4, 4, 3, 3, 2, 2)",0.9154000000000001
"(4, 4, 2, 4, 0, 0)",0.8133
"(2, 1, 0, 3, 3, 4)",0.9329666666666667
"(3, 0, 1, 3, 4, 3)",0.903
"(2, 2, 2, 4, 2, 3)",0.9364
"(4, 1, 4, 3, 3, 2)",0.8489333333333333
"(0, 0, 2, 3, 1, 2)",0.9251666666666665
"(0, 2, 3, 0, 3, 4)",0.9032333333333332
"(2, 4, 3, 4, 0, 2)",0.9255
"(4, 0, 0, 1, 4, 4)",0.6005
"(2, 3, 4, 4, 0, 0)",0.9064666666666666
"(0, 0, 1, 2, 2, 3)",0.9260666666666667
"(0, 3, 4, 1, 0, 4)",0.8685333333333334
"(2, 1, 0, 3, 0, 4)",0.9268000000000001
"(2, 2, 4, 4, 3, 2)",0.9322
"(4, 1, 1, 4, 2, 0)",0.8315
"(2, 3, 2, 3, 1, 0)",0.9351999999999999
"(3, 1, 2, 4, 2, 2)",0.9281999999999999
"(0, 4, 1, 2, 0, 3)",0.9264666666666667
"(2, 0, 1, 0, 0, 3)",0.9188
"(3, 0, 0, 0, 1, 3)",0.9037999999999999
"(2, 4, 1, 3, 2, 2)",0.9254000000000001
"(4, 4, 1, 2, 1, 0)",0.847
"(1, 4, 3, 1, 1, 3)",0.9009999999999999
"(0, 0, 4, 0, 0, 3)",0.8710333333333334
"(0, 3, 1, 3, 3, 4)",0.8993666666666666
"(4, 1, 2, 0, 3, 4)",0.9056000000000001
"(4, 0, 2, 3, 0, 3)",0.9166
"(0, 0, 3, 2, 4, 0)",0.8771
"(0, 1, 0, 4, 3, 4)",0.8637666666666667
"(3, 1, 1, 3, 0, 3)",0.8895000000000001
"(3, 0, 3, 3, 3, 0)",0.907
"(4, 1, 2, 4, 3, 2)",0.9135
"(0, 0, 4, 4, 3, 0)",0.7873333333333333
"(2, 2, 3, 2, 4, 3)",0.9323
"(2, 3, 3, 1, 4, 4)",0.9120999999999999
"(0, 4, 2, 3, 3, 2)",0.9275
"(3, 4, 3, 1, 0, 4)",0.8872
"(2, 2, 4, 4, 0, 4)",0.9022
"(4, 0, 4, 4, 0, 0)",0.5307
"(3, 1, 4, 2, 2, 4)",0.9098
"(0, 2, 4, 4, 3, 2)",0.9187000000000001
"(3, 4, 3, 2, 1, 2)",0.9265000000000001
"(2, 4, 1, 4, 4, 0)",0.8876000000000001
"(4, 1, 4, 2, 4, 4)",0.8125
"(3, 0, 0, 1, 4, 2)",0.9186
"(3, 0, 1, 4, 2, 4)",0.9117000000000001
"(4, 3, 4, 2, 3, 0)",0.9029
"(2, 4, 3, 1, 0, 3)",0.9255
"(2, 0, 3, 3, 0, 2)",0.9296
"(3, 1, 2, 0, 2, 3)",0.924
"(2, 2, 1, 2, 2, 0)",0.9308
"(3, 1, 1, 1, 0, 1)",0.8806999999999999
"(2, 1, 3, 4, 2, 2)",0.9242
"(4, 4, 3, 2, 0, 3)",0.9001
"(0, 0, 3, 3, 3, 0)",0.8985666666666668
"(4, 0, 2, 0, 1, 4)",0.8684000000000001
"(0, 4, 0, 2, 2, 4)",0.8737
"(2, 3, 2, 2, 2, 2)",0.9335
"(4, 2, 2, 1, 2, 0)",0.9205
"(0, 0, 3, 2, 3, 2)",0.9288
"(0, 1, 0, 1, 0, 1)",0.8405
"(2, 3, 2, 3, 2, 4)",0.9262999999999999
"(2, 3, 0, 0, 4, 4)",0.9061
"(2, 0, 2, 1, 4, 3)",0.9235
"(3, 0, 2, 0, 4, 3)",0.9248000000000001
"(2, 3, 4, 4, 2, 3)",0.9290333333333333
"(2, 0, 2, 2, 0, 0)",0.9361333333333333
"(4, 1, 0, 3, 3, 2)",0.9071666666666666
"(4, 0, 1, 4, 1, 3)",0.8644999999999999
"(0, 0, 2, 4, 3, 2)",0.9245666666666666
"(0, 4, 4, 0, 2, 0)",0.7931666666666666
"(3, 0, 0, 0, 0, 0)",0.8750666666666667
"(3, 4, 2, 0, 2, 4)",0.9096
"(4, 2, 2, 2, 1, 3)",0.9305
"(4, 0, 4, 2, 1, 2)",0.9183333333333333
"(4, 4, 0, 4, 2, 2)",0.8994666666666667
"(3, 4, 3, 0, 0, 2)",0.9179999999999999
"(0, 1, 1, 1, 0, 1)",0.8637333333333334
"(3, 3, 2, 2, 4, 2)",0.9313999999999999
"(4, 4, 1, 2, 2, 2)",0.8737
"(0, 3, 4, 2, 0, 4)",0.8682666666666666
"(3, 4, 4, 1, 0, 0)",0.8637
"(2, 1, 4, 0, 1, 2)",0.9262999999999999
"(3, 2, 0, 0, 1, 0)",0.9211666666666667
"(0, 0, 3, 1, 0, 4)",0.8719666666666668
"(4, 2, 1, 1, 2, 3)",0.9194666666666665
"(0, 3, 1, 0, 1, 4)",0.873
"(0, 0, 0, 4, 1, 2)",0.9157000000000001
"(4, 0, 1, 2, 0, 0)",0.8677333333333332
"(0, 3, 2, 3, 3, 3)",0.9251999999999999
"(2, 1, 1, 2, 4, 0)",0.9134999999999998
"(4, 0, 4, 0, 1, 0)",0.6084
"(4, 4, 0, 2, 2, 4)",0.8523333333333334
"(0, 0, 2, 2, 3, 0)",0.9216000000000001
"(4, 0, 4, 0, 3, 3)",0.8790666666666666
"(2, 3, 4, 3, 1, 3)",0.9206333333333333
"(3, 0, 0, 1, 2, 4)",0.8933333333333333
"(3, 4, 0, 4, 4, 2)",0.9106000000000001
"(4, 1, 1, 4, 4, 2)",0.7901666666666667
"(0, 4, 1, 4, 3, 2)",0.9113333333333332
"(0, 4, 4, 4, 1, 2)",0.8516000000000001
"(2, 4, 1, 4, 1, 3)",0.8798666666666668
"(2, 2, 3, 1, 3, 4)",0.9311333333333335
"(0, 2, 0, 3, 4, 0)",0.8780666666666668
"(2, 3, 1, 3, 4, 0)",0.9264333333333333
"(3, 4, 0, 0, 2, 4)",0.8908333333333333
"(2, 0, 4, 1, 3, 4)",0.8933999999999999
"(0, 3, 1, 3, 0, 0)",0.8944333333333334
"(3, 4, 0, 2, 2, 0)",0.8949666666666667
"(2, 0, 3, 1, 0, 4)",0.9135333333333334
"(2, 1, 2, 4, 0, 3)",0.9242666666666666
"(3, 3, 3, 0, 2, 4)",0.9167333333333333
"(3, 3, 2, 0, 2, 2)",0.9280666666666667
"(4, 3, 4, 4, 2, 3)",0.8946666666666665
"(2, 3, 1, 4, 3, 4)",0.9104666666666666
"(3, 3, 2, 2, 3, 4)",0.9230333333333333
"(0, 1, 4, 1, 3, 1)",0.8876999999999999
"(2, 1, 1, 4, 4, 3)",0.8845999999999999
"(0, 2, 0, 4, 3, 4)",0.8721999999999999
"(0, 3, 2, 0, 3, 2)",0.9225999999999999
"(3, 4, 2, 4, 2, 3)",0.9274666666666667
"(2, 3, 2, 3, 3, 0)",0.9326666666666666
"(3, 2, 1, 4, 0, 4)",0.9027333333333333
"(0, 2, 0, 3, 4, 3)",0.9016000000000001
"(3, 1, 4, 3, 1, 3)",0.8929
"(3, 0, 4, 1, 0, 2)",0.9123333333333333
"(3, 3, 1, 2, 1, 4)",0.8904333333333334
"(4, 3, 2, 2, 2, 2)",0.9317666666666666
"(4, 1, 4, 0, 3, 4)",0.7988
"(0, 2, 2, 2, 1, 2)",0.9332666666666667
"(2, 3, 1, 0, 1, 4)",0.8865333333333335
"(4, 0, 3, 4, 4, 3)",0.8831
"(2, 0, 0, 0, 1, 4)",0.8680333333333333
"(2, 2, 4, 0, 3, 3)",0.9278000000000002
"(4, 4, 3, 3, 4, 2)",0.8901333333333332
"(0, 0, 1, 1, 3, 3)",0.8863999999999999
"(3, 2, 0, 2, 3, 0)",0.9288
"(3, 0, 0, 0, 2, 2)",0.9296666666666669
"(0, 3, 0, 4, 3, 2)",0.9225333333333333
"(4, 3, 3, 1, 3, 3)",0.9002999999999999
"(4, 4, 4, 1, 2, 2)",0.8526333333333334
"(2, 3, 3, 3, 4, 0)",0.9248666666666668
"(0, 0, 1, 0, 1, 4)",0.7337666666666667
"(2, 2, 4, 0, 0, 3)",0.9235333333333334
"(2, 1, 4, 0, 2, 2)",0.9256666666666666
"(2, 2, 1, 0, 3, 2)",0.9218333333333333
"(0, 1, 2, 4, 0, 0)",0.8803000000000002
"(3, 3, 3, 3, 3, 2)",0.9248666666666666
"(4, 3, 1, 3, 0, 3)",0.8948
"(0, 3, 4, 4, 1, 0)",0.8646333333333333
"(3, 2, 1, 3, 0, 4)",0.9129999999999999
"(3, 4, 1, 3, 1, 4)",0.8624666666666667
"(2, 1, 2, 2, 4, 0)",0.9280333333333334
"(2, 2, 0, 2, 1, 3)",0.9408999999999998
"(4, 0, 4, 1, 2, 4)",0.8252666666666667
"(2, 2, 1, 3, 1, 4)",0.9036333333333334
"(3, 3, 0, 4, 2, 0)",0.9239
"(0, 1, 0, 4, 1, 2)",0.8998666666666666
"(4, 1, 1, 4, 1, 0)",0.6857333333333334
"(4, 4, 4, 4, 2, 3)",0.8468666666666667
"(2, 2, 4, 4, 4, 2)",0.9244666666666665
"(4, 2, 2, 0, 2, 4)",0.9000333333333334
"(4, 1, 3, 0, 3, 0)",0.8909666666666668
"(0, 3, 1, 3, 4, 3)",0.8937999999999999
"(2, 4, 2, 2, 3, 3)",0.9332666666666667
"(3, 1, 3, 0, 4, 3)",0.8983333333333333
"(2, 4, 1, 1, 3, 4)",0.9104000000000001
"(0, 3, 4, 1, 0, 3)",0.8781666666666667
"(0, 3, 2, 2, 0, 0)",0.9195666666666666
"(3, 3, 3, 3, 4, 4)",0.9010333333333334
"(0, 1, 4, 3, 3, 0)",0.8896
"(2, 1, 4, 4, 3, 3)",0.9179333333333334
"(2, 2, 3, 0, 2, 2)",0.9348333333333333
"(3, 4, 2, 1, 0, 2)",0.9255333333333334
"(4, 1, 1, 2, 4, 0)",0.8351333333333334
"(3, 3, 1, 4, 4, 3)",0.8922333333333331
"(3, 3, 3, 0, 2, 3)",0.9236000000000001
"(4, 3, 4, 0, 2, 0)",0.8681666666666666
"(0, 3, 0, 3, 1, 3)",0.9079999999999999
"(0, 3, 1, 0, 3, 3)",0.8934666666666667
"(2, 0, 3, 1, 2, 3)",0.9306
"(2, 2, 2, 3, 0, 2)",0.9343333333333332
"(3, 0, 2, 3, 0, 3)",0.9240333333333333
"(0, 3, 3, 3, 1, 3)",0.8949666666666667
"(4, 2, 4, 3, 4, 0)",0.8720666666666667
"(0, 1, 3, 3, 3, 3)",0.8940333333333332
"(3, 3, 1, 2, 4, 0)",0.9191666666666667
"(2, 3, 3, 4, 4, 0)",0.9136
"(4, 4, 2, 4, 2, 0)",0.8756666666666666
"(0, 3, 4, 1, 2, 2)",0.9227
"(0, 3, 1, 0, 4, 2)",0.9138666666666666
"(0, 1, 4, 3, 0, 3)",0.8833999999999999
"(4, 3, 3, 3, 1, 3)",0.9052333333333332
"(4, 1, 4, 4, 4, 4)",0.5323666666666668
"(3, 0, 2, 1, 3, 3)",0.9245333333333333
"(2, 1, 0, 3, 1, 3)",0.9323666666666668
"(0, 4, 1, 4, 0, 3)",0.8852333333333333
"(0, 3, 2, 3, 0, 2)",0.9310666666666667
"(3, 3, 0, 1, 2, 0)",0.9260333333333334
"(3, 4, 4, 2, 4, 2)",0.9109333333333335
"(4, 2, 4, 4, 3, 2)",0.9086666666666667
"(0, 1, 2, 4, 0, 3)",0.9207666666666667
"(4, 4, 0, 2, 0, 3)",0.8475666666666668
"(4, 3, 1, 3, 1, 3)",0.8912
"(0, 3, 2, 1, 2, 2)",0.9285333333333334
"(0, 3, 0, 0, 4, 4)",0.7871666666666666
"(3, 0, 4, 2, 3, 3)",0.9162333333333333
"(0, 3, 2, 3, 0, 4)",0.9193000000000001
"(3, 3, 3, 2, 0, 4)",0.9162666666666667
"(4, 4, 1, 0, 3, 2)",0.8510333333333334
"(4, 2, 1, 3, 3, 3)",0.9146
"(3, 3, 1, 1, 0, 4)",0.8997666666666667
"(0, 4, 2, 0, 1, 4)",0.8713333333333333
"(0, 4, 4, 2, 0, 4)",0.8071333333333333
"(4, 4, 0, 3, 1, 4)",0.8459666666666668
"(2, 2, 3, 4, 2, 2)",0.9355
"(4, 4, 1, 0, 0, 4)",0.5537
"(2, 1, 4, 3, 3, 4)",0.9199666666666667
"(0, 0, 1, 4, 2, 4)",0.8708999999999999
"(2, 0, 0, 0, 0, 3)",0.9220666666666666
"(2, 3, 0, 3, 1, 2)",0.9393333333333334
"(0, 4, 3, 3, 1, 0)",0.8894666666666666
"(3, 3, 4, 3, 0, 2)",0.9151
"(3, 0, 1, 1, 0, 2)",0.9192666666666667
"(3, 3, 2, 0, 4, 0)",0.9243666666666667
"(3, 3, 4, 3, 2, 4)",0.9111333333333335
"(2, 4, 1, 0, 2, 2)",0.9195666666666666
"(0, 4, 2, 4, 3, 3)",0.9232
"(2, 1, 1, 3, 3, 2)",0.9170999999999999
"(4, 2, 4, 1, 0, 4)",0.8658666666666666
"(3, 1, 3, 4, 3, 3)",0.9016666666666667
"(0, 4, 0, 2, 1, 2)",0.9305666666666668
"(3, 3, 0, 0, 2, 3)",0.9269
"(2, 0, 3, 4, 3, 3)",0.9267333333333333
"(0, 4, 0, 0, 0, 3)",0.8712333333333333
"(0, 1, 2, 1, 3, 1)",0.9221666666666666
"(3, 4, 4, 3, 3, 2)",0.9092
"(4, 4, 2, 2, 4, 4)",0.8740666666666668
"(0, 2, 4, 2, 4, 2)",0.8977999999999998
"(2, 3, 0, 2, 3, 2)",0.9429666666666666
"(0, 0, 2, 0, 2, 3)",0.9219666666666666
"(3, 4, 2, 2, 0, 0)",0.9163666666666666
"(2, 2, 2, 2, 2, 2)",0.9376000000000001
"(3, 1, 4, 3, 4, 2)",0.9059999999999998
"(0, 1, 2, 0, 0, 0)",0.8841333333333334
"(4, 2, 0, 2, 0, 0)",0.8798666666666668
"(0, 2, 3, 2, 2, 4)",0.9228333333333335
"(4, 2, 1, 2, 0, 2)",0.9223333333333333
"(4, 2, 2, 2, 0, 3)",0.9262
"(0, 3, 1, 4, 4, 0)",0.8621333333333332
"(0, 4, 4, 0, 0, 4)",0.5346333333333333
"(0, 4, 4, 3, 2, 0)",0.8751666666666666
"(2, 2, 3, 0, 0, 4)",0.9200666666666667
"(4, 4, 1, 4, 0, 2)",0.8390333333333332
"(3, 1, 0, 4, 1, 4)",0.8962
"(2, 2, 3, 4, 0, 0)",0.9241666666666667
"(2, 4, 2, 1, 0, 3)",0.9215333333333335
"(3, 2, 0, 3, 0, 0)",0.9216000000000001
"(2, 4, 4, 1, 2, 0)",0.8995333333333333
"(3, 0, 2, 3, 1, 2)",0.9247666666666667
"(2, 1, 1, 2, 0, 3)",0.9267
"(3, 4, 4, 0, 0, 2)",0.9052333333333332
"(0, 4, 3, 0, 3, 2)",0.9201999999999999
"(4, 2, 3, 0, 2, 0)",0.9132333333333333
"(4, 1, 0, 4, 1, 3)",0.8803666666666667
"(0, 1, 3, 1, 4, 1)",0.8873000000000001
"(2, 3, 2, 3, 3, 3)",0.9309666666666668
"(3, 4, 2, 4, 1, 3)",0.9212
"(4, 2, 1, 2, 1, 3)",0.9111333333333335
"(0, 4, 1, 4, 0, 0)",0.6269
"(0, 3, 0, 2, 4, 3)",0.9012666666666667
"(4, 0, 2, 0, 0, 2)",0.9134333333333332
"(0, 2, 3, 1, 3, 0)",0.9222333333333335
"(2, 0, 3, 2, 1, 4)",0.9185666666666666
"(4, 3, 1, 1, 2, 2)",0.9174000000000001
"(4, 2, 4, 4, 1, 3)",0.9125666666666666
"(0, 2, 4, 2, 3, 4)",0.9025666666666666
"(0, 3, 0, 1, 2, 2)",0.9306
"(4, 0, 2, 0, 3, 0)",0.8851
"(0, 0, 3, 2, 1, 0)",0.9224333333333334
"(4, 3, 4, 3, 0, 3)",0.8765333333333332
"(3, 0, 2, 1, 3, 4)",0.9177666666666666
"(0, 2, 3, 4, 0, 3)",0.9276666666666666
"(2, 4, 1, 4, 0, 2)",0.9225333333333333
"(3, 4, 2, 2, 0, 4)",0.9076
"(4, 4, 3, 1, 2, 4)",0.8942
"(3, 3, 0, 4, 3, 2)",0.9284666666666668
"(2, 3, 3, 1, 0, 4)",0.9206333333333333
"(3, 0, 2, 4, 2, 0)",0.9286000000000001
"(4, 0, 4, 1, 4, 3)",0.8561333333333334
"(4, 3, 0, 0, 1, 3)",0.9052666666666669
"(4, 1, 3, 4, 0, 4)",0.8492333333333333
"(0, 4, 4, 3, 3, 2)",0.9101666666666667
"(2, 4, 3, 4, 2, 4)",0.9164666666666667
"(0, 4, 1, 0, 3, 0)",0.8714666666666666
"(0, 4, 0, 3, 2, 2)",0.9267333333333333
"(0, 1, 0, 0, 4, 0)",0.6827666666666665
"(0, 2, 1, 0, 4, 2)",0.9201666666666667
"(0, 4, 1, 2, 3, 3)",0.9229
"(4, 4, 1, 1, 4, 0)",0.7034
"(3, 0, 0, 2, 1, 0)",0.9010333333333334
"(0, 3, 1, 4, 2, 3)",0.9230000000000002
"(0, 0, 4, 2, 0, 2)",0.8866666666666667
"(2, 0, 4, 4, 4, 4)",0.8599
"(2, 2, 3, 0, 3, 2)",0.9347333333333334
"(0, 3, 2, 2, 0, 2)",0.9374666666666667
"(4, 0, 1, 1, 2, 2)",0.9205
"(0, 3, 4, 0, 1, 0)",0.8726333333333333
"(3, 4, 1, 3, 2, 0)",0.9118666666666667
"(0, 2, 0, 0, 1, 2)",0.9322333333333335
"(4, 2, 0, 0, 1, 3)",0.9262666666666667
"(4, 1, 2, 0, 4, 3)",0.9020999999999999
"(0, 0, 1, 4, 0, 4)",0.5953333333333334
"(2, 2, 1, 0, 0, 4)",0.9112666666666667
"(3, 0, 0, 4, 3, 2)",0.9236333333333333
"(2, 1, 4, 3, 0, 0)",0.9197333333333332
"(3, 0, 2, 2, 2, 4)",0.9192666666666668
"(2, 4, 3, 4, 3, 3)",0.9256333333333333
"(2, 1, 0, 4, 4, 0)",0.9115666666666669
"(3, 4, 2, 4, 3, 0)",0.9122999999999998
"(0, 1, 3, 0, 2, 4)",0.9152666666666666
"(0, 4, 1, 0, 1, 4)",0.6963333333333334
"(2, 3, 0, 3, 0, 2)",0.9367333333333333
"(0, 0, 0, 4, 0, 0)",0.6293666666666666
"(4, 2, 3, 1, 0, 2)",0.9279333333333334
"(4, 1, 3, 3, 2, 3)",0.9121666666666666
"(4, 1, 0, 4, 4, 2)",0.8578666666666668
"(4, 0, 4, 4, 0, 2)",0.8724333333333334
"(4, 4, 3, 4, 2, 3)",0.9135333333333334
"(4, 4, 2, 4, 3, 0)",0.8707333333333334
"(4, 3, 1, 4, 1, 0)",0.8875
"(4, 2, 3, 3, 3, 3)",0.9257333333333332
"(4, 1, 2, 3, 2, 2)",0.9197666666666667
"(3, 3, 1, 1, 3, 0)",0.8943333333333332
"(3, 0, 3, 4, 4, 0)",0.9025
"(4, 2, 0, 1, 4, 2)",0.8988333333333333
"(3, 0, 3, 4, 1, 0)",0.9017000000000001
"(2, 2, 4, 3, 1, 3)",0.9273333333333333
"(3, 2, 4, 3, 1, 3)",0.9228666666666667
"(3, 4, 3, 4, 1, 0)",0.8902
"(2, 1, 0, 0, 2, 0)",0.9357
"(0, 2, 2, 0, 2, 2)",0.9321333333333335
"(4, 0, 1, 0, 4, 3)",0.8613
"(2, 4, 1, 4, 1, 0)",0.8893333333333334
"(3, 2, 4, 3, 1, 0)",0.9172333333333335
"(0, 0, 3, 2, 0, 3)",0.9246666666666665
"(0, 1, 2, 3, 4, 3)",0.9174333333333334
"(0, 3, 2, 2, 1, 2)",0.9336666666666668
"(4, 4, 3, 4, 1, 0)",0.8525
"(4, 0, 0, 2, 3, 0)",0.8775333333333333
"(3, 3, 2, 4, 4, 2)",0.9264
