net,net_str,epe_nas,fisher,flops,grad_norm,grasp,jacov,l2_norm,nwot,params,plain,snip,synflow,zen
"(3, 0, 2, 1, 2, 2)",|nor_conv_1x1~0|+|skip_connect~0|none~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,1600.7553391145507,0.35370415449142456,119.764672,57.23802185058594,17.91254425048828,-65.28375816001906,231.68374633789062,805.8831768792783,0.830426,0.07569773495197296,118.97863006591797,71.63505305396117,115.41588592529297
"(2, 1, 1, 4, 1, 2)",|nor_conv_3x3~0|+|none~0|avg_pool_3x3~1|+|none~0|none~1|nor_conv_3x3~2|,1262.8696591030512,1.154671311378479,80.873152,68.40691375732422,4.5401611328125,-72.2939202568794,129.62423706054688,761.9501894364985,0.559386,0.040951114147901535,155.27304077148438,79.35704034941158,55.54720687866211
"(0, 3, 2, 2, 4, 2)",|skip_connect~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,1574.4629201560463,0.09895329177379608,121.054912,25.71951675415039,4.128659248352051,-65.92356452927876,231.78294372558594,798.5989381319872,0.830426,0.12766006588935852,67.53170013427734,85.52854029629944,151.15562438964844
"(2, 4, 0, 4, 1, 2)",|nor_conv_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,1168.2972966704244,0.02656240575015545,82.163392,13.010200500488281,1.5469422340393066,-74.49485317349459,129.67198181152344,756.1210838056221,0.559386,0.06151208281517029,29.182035446166992,81.35329903057097,112.1429672241211
"(3, 3, 0, 1, 0, 2)",|nor_conv_1x1~0|+|nor_conv_1x1~0|none~1|+|skip_connect~0|skip_connect~1|nor_conv_3x3~2|,1713.4082255204953,0.0072190728969872,52.487872,7.338380336761475,0.4788095951080322,-65.2147024624787,180.08511352539062,784.1172485319195,0.372346,0.0772831067442894,18.4570369720459,65.86555309544966,104.95880126953125
"(3, 1, 1, 0, 1, 4)",|nor_conv_1x1~0|+|none~0|skip_connect~1|+|none~0|none~1|avg_pool_3x3~2|,1396.0992849539755,0.12111855298280716,13.596352,20.78753089904785,-4.816078186035156,-77.01607674306305,78.99703979492188,720.6765569246978,0.101306,0.07692660391330719,46.00920867919922,31.87584964229253,20.070600509643555
"(0, 0, 0, 0, 3, 3)",|skip_connect~0|+|skip_connect~0|skip_connect~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_1x1~2|,1698.59944894179,0.004313685465604067,16.668352,4.374079704284668,0.317962646484375,-65.28123110797877,129.968017578125,757.2617886315438,0.129306,0.0849883109331131,13.007944107055664,49.86971222478831,94.61479187011719
"(0, 2, 1, 3, 4, 3)",|skip_connect~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|nor_conv_1x1~2|,1772.8119489290957,0.06405314803123474,53.778112,17.996152877807617,5.7989702224731445,-66.23054078899364,180.49745178222656,780.4460400285177,0.372346,-0.029631711542606354,46.9827766418457,68.52848190034956,85.75817108154297
"(3, 3, 1, 1, 0, 4)",|nor_conv_1x1~0|+|nor_conv_1x1~0|none~1|+|none~0|skip_connect~1|avg_pool_3x3~2|,1623.8218209165013,0.07573562115430832,17.958592,18.984140396118164,3.5360164642333984,-65.73374825222817,129.41082763671875,760.9885665279073,0.129306,0.12450307607650757,39.32489013671875,42.036491725704906,36.796913146972656
"(3, 0, 1, 4, 1, 3)",|nor_conv_1x1~0|+|skip_connect~0|avg_pool_3x3~1|+|none~0|none~1|nor_conv_1x1~2|,1640.9050756064287,0.11664676666259766,17.958592,25.068857192993164,5.573207855224609,-65.71649839475916,129.15455627441406,762.6408928872253,0.129306,0.06386232376098633,48.90679168701172,52.14861614405117,34.959163665771484
"(2, 0, 2, 1, 2, 2)",|nor_conv_3x3~0|+|skip_connect~0|none~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,1751.7238288639314,0.3694151043891907,151.221952,66.6228256225586,39.66376495361328,-65.24383859487249,231.4527130126953,804.4208127220304,1.045466,0.12222956120967865,157.06991577148438,82.79173080472754,131.30824279785156
"(3, 4, 3, 2, 2, 2)",|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_3x3~2|,1875.6894264083064,0.4488699436187744,125.417152,84.85430145263672,90.34959411621094,-65.24181875281886,282.764404296875,818.000282046218,0.858426,-0.028911784291267395,168.8909454345703,98.11899468850898,119.84544372558594
"(0, 2, 4, 3, 0, 3)",|skip_connect~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,795.8809984510061,0.004076765850186348,53.778112,4.757352828979492,0.06630229949951172,-125.21814513521093,180.533935546875,767.136772075079,0.372346,0.05739694461226463,7.142153739929199,69.15329101231569,211.9486846923828
"(2, 2, 1, 2, 0, 4)",|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|none~0|skip_connect~1|avg_pool_3x3~2|,1499.8694843994479,0.3230491280555725,116.692672,47.97328567504883,9.42104721069336,-69.62760170985354,180.60800170898438,783.2414040909998,0.802426,0.12756554782390594,83.62731170654297,82.72031128570563,92.09693908691406
"(0, 2, 2, 4, 1, 2)",|skip_connect~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|none~1|nor_conv_3x3~2|,1774.2208376746826,0.19119323790073395,116.692672,55.18404769897461,36.392601013183594,-65.22850745900868,180.61239624023438,786.0954411793786,0.802426,-0.029682856053113937,75.2859115600586,82.78652748803886,98.23638153076172
"(4, 1, 1, 1, 0, 1)",|avg_pool_3x3~0|+|none~0|none~1|+|none~0|skip_connect~1|none~2|,831.2406529109929,0.04261745885014534,9.234112,7.512326240539551,1.0798540115356445,-446.0891232871909,27.67643165588379,604.0788663642924,0.073306,0.11500806361436844,16.627782821655273,14.849135438664621,8.112007141113281
"(3, 2, 1, 1, 3, 4)",|nor_conv_1x1~0|+|nor_conv_3x3~0|none~1|+|none~0|nor_conv_1x1~1|avg_pool_3x3~2|,1636.2907837617854,1.0576874017715454,53.778112,71.16191101074219,211.930419921875,-65.29713702939722,180.80213928222656,788.1245779857759,0.372346,0.09234431385993958,141.2840576171875,58.272869646135284,60.93348693847656
"(3, 4, 0, 2, 2, 2)",|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_3x3~2|,1717.7317977241653,0.021662358194589615,121.054912,13.426868438720703,2.275738000869751,-65.2936684114787,231.38876342773438,800.0226818055964,0.830426,0.09158772975206375,31.06531524658203,97.88087381460224,139.78237915039062
"(4, 4, 4, 0, 4, 3)",|avg_pool_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,638.301664777401,0.0033674719743430614,17.467072,3.82548451423645,-0.1792619824409485,-660.3757960531091,78.62763214111328,701.5981016209357,0.101306,0.12815645337104797,5.959117889404297,46.579705296742326,113.38829803466797
"(3, 2, 2, 2, 0, 3)",|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|,1766.9572766055207,0.2929966449737549,124.126912,85.5464096069336,97.96807861328125,-65.17794799278849,282.77532958984375,819.9986559298634,0.858426,0.04774349182844162,179.02073669433594,86.15689328317305,128.7175750732422
"(4, 3, 4, 4, 4, 2)",|avg_pool_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,684.5064616415661,0.007560733240097761,53.286592,5.402299880981445,-0.18311059474945068,-188.84886759225694,129.43710327148438,737.5070892100281,0.344346,0.10660970211029053,8.797445297241211,69.00773786766474,195.54039001464844
"(2, 3, 3, 1, 3, 3)",|nor_conv_3x3~0|+|nor_conv_1x1~0|none~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_1x1~2|,1671.5169932445563,0.49274513125419617,61.212352,64.32582092285156,68.37750244140625,-65.21702522385542,283.00244140625,818.8691675612527,0.428346,0.06700601428747177,133.7558135986328,69.44623159985922,95.2979736328125
"(3, 3, 0, 4, 0, 3)",|nor_conv_1x1~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|skip_connect~0|skip_connect~1|nor_conv_1x1~2|,1825.0923120535992,0.007882995530962944,22.320832,5.8886799812316895,0.42911243438720703,-65.3066479064739,180.5013427734375,784.1548401271751,0.157306,0.05327685549855232,16.06096649169922,61.458327339779075,97.048828125
"(0, 3, 3, 4, 2, 2)",|skip_connect~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_3x3~2|,1644.9799121014382,0.12119768559932709,89.597632,31.734668731689453,8.737266540527344,-65.16023041749017,231.34886169433594,804.2198032728477,0.615386,0.09263348579406738,59.6463623046875,72.55469197838605,105.42554473876953
"(0, 2, 4, 0, 1, 4)",|skip_connect~0|+|nor_conv_3x3~0|skip_connect~1|+|avg_pool_3x3~0|none~1|avg_pool_3x3~2|,726.5271656097314,0.005040597636252642,46.343872,4.96246337890625,-0.17808204889297485,-271.0848373884976,78.57793426513672,698.361478567149,0.316346,0.15120428800582886,9.874720573425293,50.6331078297611,120.79825592041016
"(0, 4, 1, 1, 4, 2)",|skip_connect~0|+|avg_pool_3x3~0|none~1|+|none~0|avg_pool_3x3~1|nor_conv_3x3~2|,941.5258259959678,0.06410112231969833,46.343872,18.34160041809082,6.0901641845703125,-181.3198329099595,78.68389129638672,714.515841135148,0.316346,-0.03490100055932999,42.4925422668457,49.1124123239426,54.562347412109375
"(2, 0, 1, 3, 0, 4)",|nor_conv_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|skip_connect~1|avg_pool_3x3~2|,1254.6890500169316,0.11979497224092484,49.415872,19.792728424072266,5.178854942321777,-76.67356574557799,129.44949340820312,756.3470207192756,0.344346,0.037107810378074646,45.434940338134766,68.54784404839214,67.06245422363281
"(4, 4, 1, 0, 1, 4)",|avg_pool_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|none~1|avg_pool_3x3~2|,401.21221771851845,0.0032975240610539913,11.814592,3.031580924987793,-0.4163442850112915,-7633.104387662463,27.67643165588379,588.8336000790416,0.073306,0.10066640377044678,6.443188667297363,25.246071532843764,25.253263473510742
"(2, 2, 0, 3, 4, 2)",|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_3x3~2|,1923.2459259692378,0.020315684378147125,121.054912,13.080049514770508,3.537280559539795,-65.2539007399053,231.7820587158203,799.2494326612591,0.830426,0.0779886245727539,36.32569122314453,100.66645008254254,152.21896362304688
"(4, 4, 4, 4, 0, 3)",|avg_pool_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,615.5137633447146,0.0034515378065407276,17.467072,3.0550265312194824,-0.2802639603614807,-546.4576333767939,79.03756713867188,700.2006760595419,0.101306,0.07552488148212433,6.090353012084961,46.67472925938728,118.05587768554688
"(2, 0, 4, 0, 1, 3)",|nor_conv_3x3~0|+|skip_connect~0|skip_connect~1|+|avg_pool_3x3~0|none~1|nor_conv_1x1~2|,1333.4663048206821,0.05408912152051926,49.415872,16.04355812072754,4.733333587646484,-71.58580033159424,129.89654541015625,752.4620905913685,0.344346,0.16010352969169617,32.81050491333008,66.10116372178018,72.237060546875
"(0, 0, 3, 4, 4, 3)",|skip_connect~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_1x1~2|,1336.8986805442619,0.014152923598885536,19.248832,10.332228660583496,2.4980125427246094,-85.21164922973821,130.1988067626953,755.0992678909508,0.129306,0.007890649139881134,22.919851303100586,49.93772572998789,77.27682495117188
"(4, 3, 4, 3, 1, 0)",|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|avg_pool_3x3~0|none~1|skip_connect~2|,1169.5510895134937,0.02271716110408306,19.248832,13.987213134765625,1.2960014343261719,-81.49287083585652,129.9911346435547,753.0083686634061,0.129306,0.18721795082092285,29.84141731262207,44.58819109481939,75.65363311767578
"(2, 1, 1, 3, 3, 0)",|nor_conv_3x3~0|+|none~0|nor_conv_1x1~1|+|none~0|nor_conv_1x1~1|skip_connect~2|,1834.7349867488747,6.154138565063477,52.487872,180.36912536621094,1262.300048828125,-65.40815285373044,180.1792449951172,789.8875870645492,0.372346,-0.04659717530012131,348.043701171875,73.8934716635494,60.1105842590332
"(3, 1, 3, 2, 0, 4)",|nor_conv_1x1~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|,1702.375172434396,0.09158122539520264,53.778112,27.38853645324707,4.935924530029297,-65.24738493981906,181.07215881347656,786.3320938389446,0.372346,0.09807003289461136,50.53819274902344,67.01766941470252,64.32025909423828
"(3, 0, 3, 2, 1, 2)",|nor_conv_1x1~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|none~1|nor_conv_3x3~2|,1810.6772671093045,0.4659436047077179,88.307392,80.12340545654297,42.582183837890625,-65.18477352357453,231.44232177734375,806.0772805302502,0.615386,0.0759800523519516,163.48095703125,96.26872433835602,96.01702880859375
"(3, 3, 3, 3, 4, 2)",|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,1785.893105045295,0.4587154984474182,62.502592,83.48046112060547,18.070449829101562,-65.10206928173994,282.43939208984375,818.2105651967375,0.428346,0.07648899406194687,118.61418914794922,85.10686190118948,94.01443481445312
"(4, 1, 0, 0, 4, 4)",|avg_pool_3x3~0|+|none~0|skip_connect~1|+|skip_connect~0|avg_pool_3x3~1|avg_pool_3x3~2|,383.2464497623562,0.002379236277192831,11.814592,3.2745063304901123,-0.09424471855163574,-4579.920256661445,27.67643165588379,594.3078489796346,0.073306,0.10522714257240295,6.754053592681885,31.32811194160632,38.068603515625
"(2, 2, 0, 3, 0, 4)",|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|skip_connect~0|skip_connect~1|avg_pool_3x3~2|,1660.4093029386743,0.022401154041290283,85.235392,10.838462829589844,0.79604172706604,-67.88209845102438,180.6573944091797,782.8591853318677,0.587386,0.09915690124034882,29.583972930908203,71.97377728839858,129.57810974121094
"(1, 3, 1, 1, 1, 4)",|none~0|+|nor_conv_1x1~0|none~1|+|none~0|none~1|avg_pool_3x3~2|,1374.8304001022098,0.1515752524137497,13.596352,20.63450050354004,5.172458648681641,-79.02618507348625,78.68286895751953,721.8595307792214,0.101306,0.018410593271255493,38.36942672729492,31.77272896746518,20.067066192626953
"(2, 2, 3, 0, 0, 3)",|nor_conv_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_1x1~2|,1691.3414137920777,0.30101969838142395,88.307392,49.687232971191406,14.1259765625,-65.33463512694595,231.37628173828125,804.3225937360179,0.615386,0.02858300507068634,101.85716247558594,77.20701003535612,106.23261260986328
"(4, 1, 2, 3, 3, 3)",|avg_pool_3x3~0|+|none~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,1198.2826275231998,0.19461141526699066,58.140352,42.53618240356445,8.242408752441406,-74.34129908816922,231.9657440185547,801.2165101039616,0.400346,0.1367524415254593,91.05908203125,60.64309644744757,82.22118377685547
"(0, 0, 2, 2, 2, 3)",|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,1716.7184026819857,0.09762141853570938,119.764672,29.6055908203125,9.853523254394531,-65.21867872461502,231.69248962402344,803.4065833189011,0.830426,0.047133918851614,56.316444396972656,72.65711834650415,125.73916625976562
"(0, 1, 1, 3, 1, 3)",|skip_connect~0|+|none~0|nor_conv_1x1~1|+|none~0|none~1|nor_conv_1x1~2|,1712.6928533887062,8.143180847167969,16.668352,154.50648498535156,1621.69140625,-65.19526312098759,129.7825927734375,766.8116740227038,0.129306,0.11770562082529068,331.3701171875,47.84059957163652,33.00982666015625
"(4, 1, 3, 0, 0, 4)",|avg_pool_3x3~0|+|none~0|skip_connect~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|,593.3748287460648,0.0037764888256788254,14.886592,3.3119468688964844,-0.5251507759094238,-252.49818012605115,78.78045654296875,700.6474949285227,0.101306,0.09377741068601608,5.554279327392578,39.534100125550715,101.38529205322266
"(0, 1, 4, 3, 4, 0)",|skip_connect~0|+|none~0|nor_conv_1x1~1|+|avg_pool_3x3~0|avg_pool_3x3~1|skip_connect~2|,633.1193598045752,0.0031744856387376785,14.886592,2.7227163314819336,-0.1315290629863739,-179.75012528620152,78.51799774169922,700.1325875783876,0.101306,0.11210305243730545,4.450083255767822,39.50500241762827,103.53511810302734
"(3, 0, 2, 0, 0, 2)",|nor_conv_1x1~0|+|skip_connect~0|skip_connect~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_3x3~2|,1839.4574847946158,0.054126039147377014,83.945152,31.53813934326172,13.680355072021484,-65.17267702458051,180.63665771484375,786.1824513633045,0.587386,0.04011128097772598,71.80865478515625,72.6400311388101,95.2213134765625
"(4, 2, 4, 1, 3, 4)",|avg_pool_3x3~0|+|nor_conv_3x3~0|none~1|+|avg_pool_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,1064.998768129726,0.0556296780705452,51.996352,18.466506958007812,5.255464553833008,-97.82954727045208,129.64158630371094,752.3000506450409,0.344346,0.1609005331993103,36.81277847290039,53.22961258507945,89.22274780273438
"(3, 2, 3, 3, 3, 2)",|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_3x3~2|,1649.6674732289666,3.664820432662964,97.031872,196.20045471191406,180.58154296875,-65.31707398896822,333.5267028808594,832.0242327519792,0.671386,-0.14306822419166565,385.66094970703125,91.35354429290166,123.52496337890625
"(2, 1, 4, 4, 4, 3)",|nor_conv_3x3~0|+|none~0|avg_pool_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,1193.1458624438912,0.11310464143753052,51.996352,23.14399528503418,12.771873474121094,-76.64294918493067,129.5979461669922,754.079732446314,0.344346,0.11824339628219604,45.77870178222656,68.60033519096147,67.09296417236328
"(4, 0, 2, 2, 4, 4)",|avg_pool_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,610.0741026883613,0.00542581407353282,83.453632,5.651244640350342,-0.15079247951507568,-220.10008608971265,129.42962646484375,739.9186135852619,0.559386,0.1397288590669632,8.996550559997559,59.474995768909324,213.7523193359375
"(4, 2, 0, 0, 3, 4)",|avg_pool_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|skip_connect~0|nor_conv_1x1~1|avg_pool_3x3~2|,581.6132086981233,0.005289524793624878,50.706112,4.239078521728516,0.04842090606689453,-201.59381740729935,129.78607177734375,737.4959885561036,0.344346,0.1466210037469864,9.94793701171875,54.41495665812165,210.41416931152344
"(2, 0, 1, 2, 2, 2)",|nor_conv_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|none~0|nor_conv_3x3~1|nor_conv_3x3~2|,1934.7315040116791,2.6266391277313232,151.221952,187.3624725341797,589.1774291992188,-65.41066911043292,231.48355102539062,803.9334325941365,1.045466,0.07548721134662628,377.8401794433594,113.31560971654996,119.59005737304688
"(0, 4, 2, 2, 3, 2)",|skip_connect~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,2045.1708922756577,0.14579005539417267,121.054912,34.84859085083008,9.56424331665039,-65.28220601645799,231.634765625,804.2546628521978,0.830426,0.08548995852470398,67.2225570678711,83.31578937783867,122.74408721923828
"(3, 4, 2, 3, 2, 2)",|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,1598.2161111791363,1.367730975151062,125.417152,95.42102813720703,119.4215087890625,-65.15663152029214,282.2498779296875,817.9143124992457,0.858426,0.0690339133143425,207.5531463623047,86.74024137705665,122.06700897216797
"(4, 2, 1, 1, 0, 3)",|avg_pool_3x3~0|+|nor_conv_3x3~0|none~1|+|none~0|skip_connect~1|nor_conv_1x1~2|,1619.8867233663423,0.101674884557724,49.415872,17.629335403442383,10.825698852539062,-65.40282288124764,129.60467529296875,759.8263530579954,0.344346,0.13718149065971375,44.32533645629883,64.33447688157592,58.2439079284668
"(2, 2, 4, 1, 2, 4)",|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|avg_pool_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,1653.3550805377467,0.11879118531942368,117.982912,26.095075607299805,7.907167434692383,-72.94270872160206,180.6641082763672,784.4558778003225,0.802426,0.26334136724472046,69.25760650634766,81.46811403258802,120.82475280761719
"(2, 2, 0, 2, 1, 2)",|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,1698.8346088210917,0.022863075137138367,151.221952,19.694122314453125,8.316157341003418,-65.2478996586044,231.37802124023438,801.928496458037,1.045466,0.06117815896868706,43.460201263427734,113.09540511106191,156.32118225097656
"(4, 4, 3, 2, 1, 2)",|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|none~1|nor_conv_3x3~2|,1439.339315455193,0.25789186358451843,86.525632,45.447532653808594,3.4333114624023438,-71.25923570094969,180.5382843017578,780.7424045072491,0.587386,0.07210960239171982,81.10578918457031,81.64076470780664,80.07476043701172
"(0, 2, 2, 0, 1, 0)",|skip_connect~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,1815.1397071905212,0.008799633011221886,79.582912,6.867207050323486,0.2847055196762085,-65.3242519192371,129.6739501953125,757.5306676215259,0.559386,0.14327877759933472,17.316791534423828,58.77435436628187,117.29185485839844
"(2, 0, 0, 1, 3, 2)",|nor_conv_3x3~0|+|skip_connect~0|none~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_3x3~2|,1803.1139299514678,0.011088352650403976,83.945152,7.783344268798828,0.7862744331359863,-65.2440562506601,180.90098571777344,783.6562108261195,0.587386,0.08552204817533493,19.39215850830078,68.77050728077828,124.20426177978516
"(3, 1, 2, 4, 4, 2)",|nor_conv_1x1~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,1462.0552704865127,0.17136487364768982,86.525632,45.33295440673828,34.003318786621094,-69.74879841735203,180.59364318847656,786.207372358674,0.587386,0.11510907858610153,106.51393127441406,69.33825918159962,77.8836441040039
"(2, 1, 2, 4, 2, 0)",|nor_conv_3x3~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|skip_connect~2|,1626.8672773799492,0.44700804352760315,116.692672,49.43862533569336,11.59478759765625,-65.20470140805237,180.5410919189453,786.4844191766372,0.802426,0.08849944919347763,128.07192993164062,82.81401037221093,96.85826110839844
"(0, 0, 4, 0, 3, 2)",|skip_connect~0|+|skip_connect~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,1484.5542486733318,0.041545569896698,49.415872,16.624467849731445,5.980546951293945,-72.16055844267409,129.58721923828125,755.034816934248,0.344346,0.06358135491609573,40.4592170715332,61.00773630641041,90.93315124511719
"(0, 4, 3, 2, 4, 2)",|skip_connect~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,1451.6002801438997,0.05832201614975929,86.525632,19.368982315063477,3.1182374954223633,-83.51341995853132,180.7317352294922,779.8037336628093,0.587386,0.10250043869018555,38.57123947143555,82.05142676043786,130.15574645996094
"(0, 2, 4, 3, 3, 4)",|skip_connect~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,1116.5922823642018,0.0414750911295414,55.068352,15.556198120117188,3.0569820404052734,-77.01256832585547,179.96588134765625,779.6419886777674,0.372346,0.1273796707391739,34.95061492919922,56.33743780473275,121.63511657714844
"(0, 4, 2, 1, 0, 0)",|skip_connect~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|skip_connect~1|skip_connect~2|,747.216676894404,0.004414197523146868,45.053632,3.0951645374298096,-0.20118314027786255,-156.16698725525964,78.72245025634766,707.9534266218275,0.316346,0.10796166211366653,6.50810432434082,50.72442161876737,123.15763854980469
"(4, 4, 2, 4, 3, 4)",|avg_pool_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,613.0222540287559,0.007381093222647905,53.286592,5.630565166473389,-0.4463975429534912,-230.57403961761742,129.4869384765625,738.8533095146556,0.344346,0.1456122100353241,10.42930793762207,54.36851246049935,195.69586181640625
"(3, 3, 1, 4, 3, 2)",|nor_conv_1x1~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|none~0|nor_conv_1x1~1|nor_conv_3x3~2|,1719.7728211342742,2.260305643081665,58.140352,106.1153335571289,295.54217529296875,-65.15936707335126,231.50375366210938,806.7727721467285,0.400346,-0.014346033334732056,229.618408203125,76.4071198524844,74.4370346069336
"(0, 1, 0, 0, 2, 0)",|skip_connect~0|+|none~0|skip_connect~1|+|skip_connect~0|nor_conv_3x3~1|skip_connect~2|,1396.604592109383,0.0020252447575330734,43.763392,1.9872004985809326,-0.11102175712585449,-73.49032842641411,78.6675796508789,712.1982255756461,0.316346,0.06726539134979248,4.397462368011475,50.703990765829495,142.94976806640625
"(0, 2, 3, 0, 2, 2)",|skip_connect~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_3x3~2|,2090.934132450353,0.09679131209850311,119.764672,32.95951461791992,9.799205780029297,-65.26342070998444,231.46600341796875,804.172518198304,0.830426,0.05474328622221947,72.60785675048828,83.21764005793764,126.72444915771484
"(0, 0, 3, 3, 2, 3)",|skip_connect~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_1x1~2|,1723.4837690601285,0.08197351545095444,56.850112,26.48969841003418,8.226240158081055,-65.2147358011893,231.82772827148438,805.1396402236912,0.400346,0.03360731899738312,54.131858825683594,62.72477238205386,95.89170837402344
"(3, 2, 2, 2, 3, 4)",|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,1665.6716317846212,0.4122861325740814,125.417152,48.84325408935547,17.855453491210938,-65.270918562897,282.5965881347656,819.1068061679468,0.858426,0.0954190120100975,103.8472900390625,74.35955517220657,124.0005874633789
