,net,embeddings_0,embeddings_1,embeddings_2,embeddings_3,embeddings_4,embeddings_5,embeddings_6,embeddings_7,embeddings_8,embeddings_9,embeddings_10,embeddings_11,embeddings_12,embeddings_13,embeddings_14,embeddings_15
3578,"(3, 4, 3, 3, 3, 0)",-0.3605239987373352,-0.46425196528434753,-0.12578198313713074,0.41434770822525024,-0.4570291042327881,0.031944625079631805,0.23288525640964508,0.008868128061294556,0.18306145071983337,0.5231279134750366,0.3129371702671051,-0.012507781386375427,0.5239054560661316,-0.502116322517395,0.12698927521705627,0.5634976029396057
3580,"(0, 4, 2, 0, 2, 0)",-0.24922941625118256,-0.2254813313484192,-0.12129659950733185,0.4503733515739441,0.02554604411125183,-0.17010022699832916,0.09157195687294006,-0.2557360827922821,0.41465383768081665,0.0031486451625823975,0.01270999014377594,0.48213547468185425,0.208636075258255,-0.5757209062576294,0.7126048803329468,0.19280336797237396
3583,"(4, 0, 3, 1, 4, 4)",-0.603776216506958,-0.5826514959335327,-0.32559502124786377,0.10502344369888306,-0.2701122462749481,-0.3201664686203003,0.1256251186132431,-0.23738402128219604,0.3009449243545532,0.19586744904518127,0.18035238981246948,0.3168033957481384,0.10580423474311829,-0.46894997358322144,0.15856783092021942,0.2434733510017395
3585,"(0, 4, 1, 3, 3, 4)",-0.470588743686676,-0.4738345146179199,-0.2746410071849823,0.14475798606872559,-0.38533079624176025,-0.23673085868358612,0.13571955263614655,-0.2506842613220215,0.28311535716056824,0.31957000494003296,0.1588590145111084,0.22832581400871277,0.19484442472457886,-0.47371524572372437,0.19579336047172546,0.38523563742637634
3586,"(3, 3, 3, 2, 4, 3)",-0.36002475023269653,-0.5215365290641785,0.010499835014343262,0.4140737056732178,-0.5515772104263306,0.19864532351493835,0.3110201060771942,-0.22836732864379883,0.13605505228042603,0.4915814697742462,0.37111008167266846,0.08936814218759537,0.414012610912323,-0.2877988815307617,0.10228852927684784,0.4559652507305145
3587,"(0, 0, 2, 1, 2, 4)",-0.2424260675907135,-0.27585989236831665,-0.2608776092529297,0.31539779901504517,-0.09923343360424042,-0.17769984900951385,0.07476457208395004,-0.5252098441123962,0.35957950353622437,0.050418078899383545,0.005853429436683655,0.44746583700180054,0.13421416282653809,-0.41729646921157837,0.5380768179893494,0.18734069168567657
3588,"(4, 4, 1, 2, 1, 2)",-0.3355822265148163,-0.40404200553894043,-0.31932565569877625,0.17205969989299774,-0.2730230689048767,-0.0035627633333206177,0.1562218964099884,-0.808228611946106,0.3625088334083557,0.016426682472229004,0.16745112836360931,0.3412742614746094,-0.034027114510536194,-0.15120381116867065,0.3202836513519287,0.20733490586280823
3589,"(2, 1, 0, 1, 3, 1)",-0.07850244641304016,-0.1684466004371643,-0.4092526435852051,0.3594675660133362,-0.19919714331626892,-0.2739616632461548,-0.02320805937051773,-0.7717339396476746,0.2526412606239319,0.31070494651794434,0.09522467851638794,0.08684955537319183,0.26260077953338623,-0.2873947024345398,0.4160821735858917,0.32151728868484497
3591,"(4, 1, 3, 3, 3, 4)",-0.4716341495513916,-0.558414876461029,-0.2597375214099884,0.20498071610927582,-0.4622654318809509,-0.05645320564508438,0.10503219068050385,-0.3389386534690857,0.2611328959465027,0.37484467029571533,0.3184622526168823,0.11927101761102676,0.18968097865581512,-0.27726784348487854,0.012384042143821716,0.4530750811100006
3593,"(3, 1, 2, 3, 2, 4)",-0.248069629073143,-0.38313066959381104,-0.14368438720703125,0.34127140045166016,-0.33691832423210144,0.1378234326839447,0.23905523121356964,-0.6045769453048706,0.3008750379085541,0.2753463685512543,0.27486056089401245,0.2057988941669464,0.24969397485256195,-0.22029420733451843,0.2304832637310028,0.4307648241519928
3595,"(4, 1, 3, 2, 4, 0)",-0.47304317355155945,-0.463849276304245,-0.25872766971588135,0.23172733187675476,-0.24993792176246643,-0.1254916936159134,0.1003972589969635,-0.4039458632469177,0.36886900663375854,0.16891968250274658,0.14451144635677338,0.3187599182128906,0.08642102777957916,-0.4078294038772583,0.2911792993545532,0.2582099139690399
3596,"(3, 3, 4, 3, 1, 2)",-0.2898047864437103,-0.4612374007701874,-0.23731037974357605,0.37468135356903076,-0.422235369682312,0.09125666320323944,0.3924950957298279,-0.4304913878440857,0.10823893547058105,0.40032070875167847,0.33963441848754883,0.11184559017419815,0.3525310754776001,-0.2234102189540863,0.1777837872505188,0.39722830057144165
3600,"(1, 2, 3, 1, 1, 0)",-0.07676100730895996,-0.19126035273075104,-0.4060634970664978,0.3085688352584839,-0.24466873705387115,-0.2108210027217865,-0.009083375334739685,-0.7096805572509766,0.3209495544433594,0.33211323618888855,0.05944281816482544,0.06879755854606628,0.19926539063453674,-0.33730530738830566,0.35144302248954773,0.3773237466812134
3601,"(3, 0, 4, 1, 2, 3)",-0.29303067922592163,-0.39705997705459595,-0.18735724687576294,0.3471207320690155,-0.31356069445610046,-0.06662953644990921,0.1851360946893692,-0.40463343262672424,0.2707526385784149,0.315530002117157,0.195247083902359,0.19750869274139404,0.3038342297077179,-0.3774283528327942,0.26901718974113464,0.3910912871360779
3602,"(3, 3, 1, 3, 1, 4)",-0.3618340492248535,-0.4764184355735779,-0.34701693058013916,0.2644954025745392,-0.5062839984893799,-0.12402985990047455,0.16994455456733704,-0.4667269289493561,0.11659222841262817,0.4543944299221039,0.31991317868232727,0.01463393121957779,0.3076714277267456,-0.2588925361633301,0.03782068192958832,0.3609781265258789
3603,"(4, 4, 2, 2, 2, 2)",-0.2670593857765198,-0.3788713216781616,-0.04487916827201843,0.3262481093406677,-0.22382763028144836,0.3890880346298218,0.2473849654197693,-0.645485520362854,0.45852452516555786,-0.1342288851737976,0.11354187875986099,0.591964602470398,-0.012681901454925537,-0.08255518972873688,0.48888155817985535,0.2640707790851593
3604,"(0, 2, 1, 0, 2, 0)",-0.0810849666595459,-0.07629233598709106,-0.2937260568141937,0.4561515152454376,-0.006261199712753296,-0.3189133107662201,0.0854012593626976,-0.34811246395111084,0.36031848192214966,0.14854733645915985,-0.07868316769599915,0.362998366355896,0.27863189578056335,-0.605384111404419,0.7413840293884277,0.17413273453712463
3606,"(3, 3, 1, 2, 2, 0)",-0.1320198029279709,-0.25401565432548523,-0.22519302368164062,0.44686922430992126,-0.2576483488082886,0.005296602845191956,0.21400845050811768,-0.4494849443435669,0.2709301710128784,0.33240872621536255,0.10177436470985413,0.20475856959819794,0.3528224229812622,-0.31179606914520264,0.44440025091171265,0.34831300377845764
3611,"(4, 3, 2, 2, 4, 0)",-0.43277138471603394,-0.4529285132884979,-0.13836589455604553,0.33798685669898987,-0.22552445530891418,0.051158420741558075,0.19154061377048492,-0.3390028476715088,0.32173454761505127,0.08030819892883301,0.1515009105205536,0.4324081838130951,0.14553391933441162,-0.3431898355484009,0.3858066201210022,0.24422737956047058
3612,"(0, 2, 0, 0, 2, 4)",-0.2310207337141037,-0.25520578026771545,-0.025515802204608917,0.44565311074256897,-0.02518881857395172,-0.15495073795318604,0.030491337180137634,-0.27832189202308655,0.3936549127101898,0.04452919960021973,0.04338826239109039,0.438473641872406,0.18839699029922485,-0.603081226348877,0.6743285655975342,0.19979199767112732
3615,"(4, 2, 2, 0, 0, 2)",-0.19319650530815125,-0.2607883810997009,-0.03388030827045441,0.42512863874435425,-0.15384668111801147,0.09287337958812714,0.13184338808059692,-0.44020646810531616,0.39565134048461914,-0.01085752248764038,-0.0578809529542923,0.5635242462158203,0.12492001056671143,-0.39729636907577515,0.6715748310089111,0.18854890763759613
3616,"(3, 3, 2, 3, 2, 4)",-0.28384873270988464,-0.4618675708770752,-0.09678396582603455,0.38757097721099854,-0.38783323764801025,0.2628444731235504,0.41522493958473206,-0.44168251752853394,0.1825653463602066,0.2922908663749695,0.30090194940567017,0.2645922303199768,0.3198474645614624,-0.20569512248039246,0.23377197980880737,0.35564255714416504
3619,"(3, 2, 1, 2, 4, 4)",-0.4022384285926819,-0.47582587599754333,-0.20853927731513977,0.25999149680137634,-0.3252986669540405,0.021906740963459015,0.2596815228462219,-0.5341460704803467,0.2592831254005432,0.15541142225265503,0.2086767852306366,0.3406052887439728,0.12651878595352173,-0.21461762487888336,0.2830948829650879,0.19191862642765045
3620,"(3, 4, 0, 3, 3, 2)",-0.3070541024208069,-0.44848084449768066,-0.2146216183900833,0.34461361169815063,-0.35126444697380066,0.10398916155099869,0.3371160328388214,-0.1243089959025383,0.23730097711086273,0.3869049549102783,0.23701690137386322,0.14927399158477783,0.45065292716026306,-0.4214074909687042,0.2508229613304138,0.5484554171562195
3622,"(3, 0, 4, 4, 3, 0)",-0.5120048522949219,-0.497146338224411,-0.21615006029605865,0.31087496876716614,-0.2560252249240875,-0.18865638971328735,0.15648949146270752,0.03754344582557678,0.26325875520706177,0.25872528553009033,0.16406849026679993,0.2678067684173584,0.34078019857406616,-0.631500244140625,0.28096210956573486,0.3473363518714905
3623,"(2, 0, 0, 0, 2, 3)",-0.0990808829665184,-0.22983217239379883,-0.08346260339021683,0.5064256191253662,-0.13188880681991577,0.002505633980035782,0.2041127234697342,-0.27163904905319214,0.31424403190612793,0.18586194515228271,-0.019876718521118164,0.38461315631866455,0.3674424886703491,-0.5432289838790894,0.6879069805145264,0.227766752243042
3624,"(4, 2, 1, 0, 0, 4)",-0.3835969567298889,-0.3709866404533386,-0.23083212971687317,0.1926659196615219,-0.11680754274129868,-0.24647757411003113,0.015294257551431656,-0.3609774112701416,0.3927200436592102,0.0726686418056488,0.072088822722435,0.382696270942688,0.052653759717941284,-0.5128992199897766,0.44412001967430115,0.19020001590251923
3625,"(2, 1, 3, 0, 3, 0)",-0.1915588080883026,-0.24878619611263275,-0.256478488445282,0.5026940703392029,-0.1775544285774231,-0.08495491743087769,0.09456688165664673,-0.3436989486217499,0.31331709027290344,0.3005978465080261,0.13316243886947632,0.1027701273560524,0.4596750736236572,-0.49246013164520264,0.44717565178871155,0.41176751255989075
3627,"(3, 4, 2, 2, 2, 3)",-0.22828224301338196,-0.3829815685749054,-0.022711612284183502,0.43832695484161377,-0.38940638303756714,0.33740270137786865,0.32207047939300537,-0.5348327159881592,0.27529048919677734,0.15556995570659637,0.22715187072753906,0.3560353219509125,0.25975772738456726,-0.1473408043384552,0.32370105385780334,0.4052596390247345
3628,"(1, 3, 4, 1, 1, 4)",-0.4280965328216553,-0.4531939923763275,-0.45588088035583496,0.09425467252731323,-0.3661223351955414,-0.322534441947937,-0.038751937448978424,-0.6439449191093445,0.2426643669605255,0.308430016040802,0.26272842288017273,0.05842702090740204,0.06422823667526245,-0.2672242522239685,0.04757152497768402,0.35805296897888184
3629,"(0, 3, 0, 4, 4, 2)",-0.42547890543937683,-0.4493529498577118,-0.08838365972042084,0.3175601363182068,-0.20026586949825287,-0.12142344564199448,0.13763758540153503,-0.21604539453983307,0.2932984530925751,0.10785174369812012,0.11647693812847137,0.39870578050613403,0.1916218101978302,-0.49611103534698486,0.43635156750679016,0.2565019428730011
3633,"(2, 2, 2, 4, 4, 3)",-0.3663063943386078,-0.49559345841407776,0.00630815327167511,0.2999541759490967,-0.3286218047142029,0.22942565381526947,0.30463629961013794,-0.48773401975631714,0.305267333984375,0.06481797993183136,0.25684666633605957,0.42910730838775635,0.03403198719024658,-0.23104578256607056,0.35768240690231323,0.2645900249481201
3635,"(1, 4, 2, 1, 1, 4)",-0.38537392020225525,-0.3879973888397217,-0.5070099234580994,0.025980167090892792,-0.22361832857131958,-0.3514360785484314,0.09126872569322586,-0.8026273250579834,0.323170006275177,0.16752389073371887,0.14656831324100494,0.2323019802570343,-0.08772750198841095,-0.2156488597393036,0.188347727060318,0.24320167303085327
3637,"(2, 1, 0, 3, 0, 0)",-0.1346435695886612,-0.16623488068580627,-0.23452576994895935,0.4793553650379181,-0.15133950114250183,-0.2181171476840973,-0.025839731097221375,-0.310104638338089,0.32142677903175354,0.28279542922973633,-0.013203047215938568,0.21831224858760834,0.36217743158340454,-0.5683763027191162,0.5420095920562744,0.28838303685188293
3638,"(4, 4, 1, 1, 3, 0)",-0.40818509459495544,-0.4306377172470093,-0.36511147022247314,0.15199033915996552,-0.3624972403049469,-0.34927958250045776,0.020955190062522888,-0.43084657192230225,0.2375316321849823,0.2615792751312256,0.13936397433280945,0.1783600151538849,0.12281201779842377,-0.4669156074523926,0.2270185351371765,0.18206541240215302
3639,"(0, 0, 2, 0, 4, 2)",-0.25968119502067566,-0.24212177097797394,-0.18084436655044556,0.4165061116218567,-0.020263463258743286,-0.12943600118160248,0.11964870989322662,-0.30204954743385315,0.3880569636821747,0.022233814001083374,-0.06971786916255951,0.5367672443389893,0.2065242975950241,-0.5383400321006775,0.6771988868713379,0.17730450630187988
3640,"(0, 0, 3, 2, 1, 4)",-0.3074006140232086,-0.3253529965877533,-0.23417417705059052,0.34028178453445435,-0.21280215680599213,-0.1847202479839325,0.1280537247657776,-0.3678988218307495,0.26796025037765503,0.20685064792633057,0.0649053305387497,0.3222586214542389,0.22069591283798218,-0.500890851020813,0.45984429121017456,0.2080065906047821
3641,"(2, 1, 1, 1, 0, 1)",-0.011902213096618652,-0.08743694424629211,-0.5114881992340088,0.2834372818470001,-0.2541344463825226,-0.39120104908943176,-0.15324164927005768,-0.8748629093170166,0.27858415246009827,0.28436148166656494,-0.08115419000387192,0.10317599773406982,0.14664673805236816,-0.285762220621109,0.388151079416275,0.27804073691368103
3643,"(0, 3, 3, 3, 4, 4)",-0.5049399733543396,-0.5291734933853149,-0.14018401503562927,0.30666378140449524,-0.4035925269126892,-0.09819409251213074,0.18528154492378235,-0.0617288202047348,0.15201245248317719,0.34306102991104126,0.2330690622329712,0.2267141044139862,0.36140745878219604,-0.47990351915359497,0.18812166154384613,0.33464866876602173
3645,"(3, 4, 0, 2, 0, 0)",-0.2952576279640198,-0.3011258840560913,-0.18597202003002167,0.362490177154541,-0.19521714746952057,-0.10554562509059906,0.0951962023973465,-0.07533588260412216,0.3386225998401642,0.2201671451330185,-0.006998218595981598,0.37122172117233276,0.30046316981315613,-0.5813291072845459,0.5217368006706238,0.296328604221344
3647,"(0, 0, 3, 1, 2, 0)",-0.14079931378364563,-0.19484035670757294,-0.3242310881614685,0.45849481225013733,-0.11657153069972992,-0.2826881408691406,0.12471546232700348,-0.3379691243171692,0.26314881443977356,0.2542338967323303,-0.02323754131793976,0.25103357434272766,0.3782241940498352,-0.6233769655227661,0.6117429733276367,0.18423014879226685
3648,"(3, 1, 3, 4, 1, 4)",-0.5217587947845459,-0.5449278354644775,-0.3041090667247772,0.16563840210437775,-0.4532495141029358,-0.17333070933818817,0.015238471329212189,-0.44324690103530884,0.2453072965145111,0.34273213148117065,0.3413092792034149,0.0919325053691864,0.1366276741027832,-0.28270941972732544,-0.007174268364906311,0.36585694551467896
3649,"(0, 4, 2, 4, 3, 4)",-0.6141734719276428,-0.572604238986969,-0.24037691950798035,0.17914947867393494,-0.231874480843544,-0.09678875654935837,0.21029794216156006,-0.23954452574253082,0.2867548167705536,0.04801103472709656,0.18019729852676392,0.4725855588912964,0.13868394494056702,-0.40763425827026367,0.29027992486953735,0.265572190284729
3650,"(2, 3, 1, 0, 3, 4)",-0.3270483911037445,-0.39138877391815186,-0.2352655977010727,0.3394356369972229,-0.31617656350135803,-0.07988487929105759,0.1472877711057663,-0.35769110918045044,0.2609105408191681,0.2929461598396301,0.17898841202259064,0.19810989499092102,0.308601438999176,-0.40958160161972046,0.31208229064941406,0.3467831313610077
3651,"(2, 3, 2, 0, 4, 2)",-0.2360457479953766,-0.33391332626342773,0.030225258320569992,0.4902435541152954,-0.16840440034866333,0.18897126615047455,0.2222919464111328,-0.4816904664039612,0.35037708282470703,0.010249137878417969,0.20305204391479492,0.40473493933677673,0.2070995271205902,-0.31198740005493164,0.5262058973312378,0.29520300030708313
3652,"(3, 1, 3, 3, 2, 0)",-0.1694432944059372,-0.2953854203224182,-0.18295511603355408,0.469121515750885,-0.3848015069961548,0.029933393001556396,0.17543990910053253,-0.3854001760482788,0.22547203302383423,0.4504183232784271,0.1738806813955307,0.060045912861824036,0.4246724247932434,-0.3949577212333679,0.2899884879589081,0.4267541766166687
3653,"(0, 4, 3, 4, 4, 0)",-0.5663586854934692,-0.48425352573394775,-0.24729757010936737,0.16928648948669434,-0.22911463677883148,-0.24743999540805817,0.1090221256017685,-0.07501105219125748,0.21877020597457886,0.17571330070495605,0.09712667763233185,0.3977805972099304,0.16470685601234436,-0.5952944159507751,0.31494778394699097,0.1673760563135147
3656,"(4, 1, 2, 0, 1, 0)",-0.2875572443008423,-0.2642013132572174,-0.40918758511543274,0.28606146574020386,-0.12087555229663849,-0.3451489508152008,0.025087758898735046,-0.4576883316040039,0.3444119691848755,0.15876007080078125,-0.017066791653633118,0.3143523335456848,0.08838868141174316,-0.5062154531478882,0.47463756799697876,0.12497565895318985
3658,"(2, 2, 0, 4, 2, 0)",-0.24975356459617615,-0.30505701899528503,-0.0733065977692604,0.41115933656692505,-0.10739591717720032,0.07286623120307922,0.11984171718358994,-0.4162735044956207,0.41802793741226196,0.0016446411609649658,0.020693771541118622,0.5319814085960388,0.13403823971748352,-0.38157185912132263,0.668420135974884,0.14072465896606445
3661,"(4, 4, 2, 1, 4, 0)",-0.517825722694397,-0.4931923449039459,-0.3307882845401764,0.09763506799936295,-0.23797078430652618,-0.25170308351516724,0.17180638015270233,-0.3838391602039337,0.3051806092262268,0.07345530390739441,0.06246398389339447,0.49557074904441833,-0.03729858994483948,-0.40614205598831177,0.3308963179588318,0.08136327564716339
3662,"(4, 1, 1, 3, 3, 0)",-0.31304746866226196,-0.34915441274642944,-0.32992374897003174,0.25079548358917236,-0.37023472785949707,-0.22147251665592194,-0.030613131821155548,-0.3628758490085602,0.2881854176521301,0.42429542541503906,0.09460529685020447,0.0798334926366806,0.214441180229187,-0.46039074659347534,0.22164663672447205,0.3730078339576721
3664,"(0, 4, 1, 1, 2, 0)",-0.22786957025527954,-0.21476271748542786,-0.35289230942726135,0.21428367495536804,-0.1484767496585846,-0.3795395493507385,-0.08314557373523712,-0.5179759860038757,0.3674810528755188,0.17768874764442444,-0.048534780740737915,0.2956019937992096,0.12254545092582703,-0.48415157198905945,0.48910194635391235,0.2512176036834717
3665,"(0, 1, 3, 3, 2, 0)",-0.15135270357131958,-0.22554485499858856,-0.24003966152668,0.46580958366394043,-0.2485860288143158,-0.10316411405801773,0.11840035766363144,-0.3888912498950958,0.2626646161079407,0.34759092330932617,0.05391444265842438,0.16280829906463623,0.38357406854629517,-0.502876341342926,0.45515313744544983,0.3425319492816925
3666,"(3, 1, 4, 4, 2, 4)",-0.575037956237793,-0.57038414478302,-0.20307119190692902,0.15978732705116272,-0.37075093388557434,0.007668338716030121,0.10298053175210953,-0.5107548832893372,0.31807392835617065,0.1294739693403244,0.24664172530174255,0.32505401968955994,0.0472874641418457,-0.23061110079288483,0.1344185173511505,0.3124255836009979
3670,"(3, 2, 2, 4, 3, 2)",-0.2138659656047821,-0.39194950461387634,-0.03679106384515762,0.446865975856781,-0.35827863216400146,0.34145432710647583,0.3042749762535095,-0.5122625231742859,0.2676031291484833,0.19688007235527039,0.24347135424613953,0.3152756094932556,0.2846083343029022,-0.18820631504058838,0.3292218744754791,0.4571240544319153
3672,"(3, 0, 4, 0, 0, 3)",-0.37228113412857056,-0.3992772102355957,-0.1883687674999237,0.36349886655807495,-0.20858444273471832,-0.19470244646072388,0.1830623596906662,0.025752678513526917,0.22102698683738708,0.32850855588912964,0.16370649635791779,0.16622407734394073,0.3988887071609497,-0.6405152678489685,0.3431624472141266,0.3770289421081543
3675,"(1, 0, 2, 1, 1, 0)",-0.0787244364619255,-0.08811639249324799,-0.5246325731277466,0.3078540563583374,-0.09641748666763306,-0.4884890913963318,-0.006999880075454712,-0.6861293315887451,0.3186213970184326,0.258129745721817,-0.06431341171264648,0.17501692473888397,0.19268274307250977,-0.4860592484474182,0.4930480420589447,0.18641240894794464
3676,"(3, 0, 0, 1, 3, 4)",-0.3433399796485901,-0.3942175507545471,-0.25535860657691956,0.2841413617134094,-0.32121002674102783,-0.2966550886631012,0.09608463197946548,-0.21163585782051086,0.23455549776554108,0.40793007612228394,0.16759240627288818,0.14138133823871613,0.3595286011695862,-0.5736786127090454,0.25348469614982605,0.3898237943649292
3677,"(3, 4, 4, 4, 1, 3)",-0.5823192596435547,-0.6382189989089966,-0.21804451942443848,0.15961970388889313,-0.40377339720726013,-0.09520651400089264,0.1256840080022812,-0.34990832209587097,0.17708608508110046,0.27239692211151123,0.4123896658420563,0.15830595791339874,0.11841124296188354,-0.31873035430908203,0.02358211576938629,0.36472105979919434
3679,"(2, 0, 2, 2, 1, 3)",-0.04295794665813446,-0.2214202880859375,-0.057738929986953735,0.47639909386634827,-0.2630882263183594,0.1102285087108612,0.21964062750339508,-0.5724974274635315,0.3106954097747803,0.2119169533252716,0.12338666617870331,0.3138936758041382,0.23349827527999878,-0.2960638999938965,0.5258458256721497,0.2962716817855835
3681,"(2, 3, 2, 3, 4, 3)",-0.3071988523006439,-0.48909705877304077,-0.023598358035087585,0.4597969055175781,-0.4506223797798157,0.2627674639225006,0.4125743508338928,-0.3942033648490906,0.10639191418886185,0.3174149990081787,0.3482378423213959,0.208088219165802,0.395686537027359,-0.23095685243606567,0.22508391737937927,0.3815338909626007
3682,"(2, 4, 4, 0, 2, 0)",-0.3585572838783264,-0.39365899562835693,-0.10237385332584381,0.3836389183998108,-0.07531891018152237,-0.006261356174945831,0.17066191136837006,-0.28501516580581665,0.41991251707077026,-0.02096620202064514,0.05814219266176224,0.5429900884628296,0.09468398243188858,-0.4681054353713989,0.6022511720657349,0.17446649074554443
3683,"(3, 1, 0, 3, 2, 4)",-0.2881881594657898,-0.40197211503982544,-0.2801181375980377,0.3012365698814392,-0.31610509753227234,-0.048702143132686615,0.21382465958595276,-0.43741005659103394,0.27203524112701416,0.35364535450935364,0.19966620206832886,0.19113567471504211,0.2992648482322693,-0.34458521008491516,0.26187261939048767,0.3710492253303528
3684,"(0, 2, 3, 2, 2, 4)",-0.23885919153690338,-0.3561493754386902,-0.07078434526920319,0.4134622812271118,-0.22249329090118408,0.15047761797904968,0.23112338781356812,-0.4077872633934021,0.3511081039905548,0.10135450959205627,0.10812722146511078,0.4448006749153137,0.2273438423871994,-0.34261569380760193,0.5063098669052124,0.2920863926410675
3685,"(0, 0, 0, 1, 3, 4)",-0.34016650915145874,-0.3168267011642456,-0.20743367075920105,0.29308444261550903,-0.20664989948272705,-0.42010629177093506,-0.048349007964134216,-0.24033395946025848,0.27058905363082886,0.24611127376556396,0.07859474420547485,0.24221748113632202,0.24124832451343536,-0.6742702126502991,0.4269865155220032,0.23519070446491241
3686,"(2, 1, 1, 3, 4, 3)",-0.27669525146484375,-0.41395336389541626,-0.24882252514362335,0.2858918607234955,-0.3625120520591736,-0.01404803991317749,0.19803306460380554,-0.5566694736480713,0.28509289026260376,0.34908929467201233,0.26558539271354675,0.08994735777378082,0.2398224174976349,-0.2400314211845398,0.14939768612384796,0.45501625537872314
3689,"(3, 2, 3, 4, 4, 2)",-0.3626542389392853,-0.49528199434280396,-0.029419705271720886,0.29882800579071045,-0.3814130425453186,0.21871118247509003,0.2636563181877136,-0.3570408821105957,0.28502681851387024,0.24478745460510254,0.22332939505577087,0.33521586656570435,0.18003374338150024,-0.26027628779411316,0.2679934799671173,0.38500869274139404
3690,"(3, 3, 0, 0, 3, 3)",-0.2438569962978363,-0.34798485040664673,-0.218720942735672,0.5126913785934448,-0.3951450288295746,-0.07527033984661102,0.33575454354286194,0.03766702860593796,0.054136618971824646,0.5204545259475708,0.2410220354795456,-0.0006976425647735596,0.6651583313941956,-0.564992368221283,0.2761140465736389,0.42402058839797974
3691,"(3, 4, 3, 3, 2, 3)",-0.3363032639026642,-0.5075733065605164,-0.010981649160385132,0.40715837478637695,-0.4844880998134613,0.2385329008102417,0.2807265520095825,-0.238937109708786,0.18933701515197754,0.44593197107315063,0.39608439803123474,0.06407259404659271,0.42183318734169006,-0.27848535776138306,0.11931853741407394,0.5614838600158691
3693,"(4, 2, 0, 1, 4, 4)",-0.5370421409606934,-0.5345836877822876,-0.3080082833766937,0.09382015466690063,-0.19519224762916565,-0.21001507341861725,0.065047487616539,-0.4212943911552429,0.4035964012145996,0.005054086446762085,0.12773163616657257,0.4302457273006439,0.005989521741867065,-0.3784106969833374,0.31215381622314453,0.19375908374786377
3696,"(2, 3, 3, 2, 2, 4)",-0.22004327178001404,-0.43959540128707886,-0.004215210676193237,0.35806435346603394,-0.3112163245677948,0.3536496162414551,0.344351589679718,-0.5150037407875061,0.35839003324508667,0.2155468463897705,0.23195694386959076,0.35924801230430603,0.2277289181947708,-0.1571308970451355,0.3737567067146301,0.3782559931278229
3697,"(2, 3, 1, 2, 0, 3)",-0.09325622022151947,-0.27269047498703003,-0.20000116527080536,0.4686983823776245,-0.2960527241230011,0.08163982629776001,0.2903844118118286,-0.4474181532859802,0.25586023926734924,0.36904117465019226,0.15856575965881348,0.17861096560955048,0.43261629343032837,-0.33182191848754883,0.41141998767852783,0.4067198634147644
3698,"(4, 4, 0, 2, 3, 2)",-0.415416955947876,-0.5090326070785522,-0.14845424890518188,0.2982901632785797,-0.2333735078573227,0.12160621583461761,0.3286004662513733,-0.3791261315345764,0.3206116855144501,0.04565359652042389,0.19231629371643066,0.4166836142539978,0.17220506072044373,-0.33550602197647095,0.4122459590435028,0.23085348308086395
3699,"(3, 1, 2, 2, 1, 3)",-0.09816712141036987,-0.2779282033443451,-0.24409694969654083,0.4283982515335083,-0.33369511365890503,0.09387143701314926,0.2012023627758026,-0.7184721231460571,0.24548183381557465,0.317269504070282,0.2662128210067749,0.08360941708087921,0.33656442165374756,-0.15860600769519806,0.24620233476161957,0.4378543496131897
3700,"(4, 0, 3, 0, 4, 3)",-0.5576839447021484,-0.5192249417304993,-0.23050114512443542,0.22530512511730194,-0.28131499886512756,-0.18771222233772278,0.203223317861557,-0.010645002126693726,0.29266881942749023,0.25475043058395386,0.09669312834739685,0.2815732955932617,0.2869344651699066,-0.5813471078872681,0.22452203929424286,0.360363245010376
3701,"(2, 2, 4, 2, 4, 0)",-0.34061235189437866,-0.39632081985473633,-0.10884682089090347,0.38280245661735535,-0.14860042929649353,0.12859532237052917,0.25684624910354614,-0.4260808229446411,0.3953046202659607,-0.06001940369606018,0.06832711398601532,0.5384560823440552,0.039046406745910645,-0.3006010055541992,0.5639853477478027,0.11041365563869476
3703,"(3, 2, 3, 4, 0, 4)",-0.4689674377441406,-0.5299825072288513,-0.08805253356695175,0.2929835319519043,-0.2976434528827667,0.05015672743320465,0.22769875824451447,-0.21158024668693542,0.2888332009315491,0.20335756242275238,0.2559025287628174,0.3329702913761139,0.2298945188522339,-0.4154459238052368,0.30632370710372925,0.3430013358592987
3708,"(0, 4, 2, 3, 0, 4)",-0.46438097953796387,-0.4375889003276825,-0.15837430953979492,0.2787822186946869,-0.17387211322784424,-0.14868280291557312,0.15335527062416077,-0.17128877341747284,0.3106304407119751,0.12516069412231445,0.06355597078800201,0.45046597719192505,0.20265495777130127,-0.5501177906990051,0.4359792470932007,0.26161572337150574
3709,"(3, 4, 1, 3, 0, 0)",-0.35598671436309814,-0.37317103147506714,-0.3032849431037903,0.30272161960601807,-0.312121719121933,-0.19902071356773376,0.12943318486213684,-0.1269369125366211,0.2402440905570984,0.3812284469604492,0.11273275315761566,0.13560619950294495,0.3603418469429016,-0.5609306693077087,0.28617551922798157,0.3718241751194
3710,"(4, 2, 2, 0, 3, 3)",-0.28241655230522156,-0.39396968483924866,-0.14307549595832825,0.3735489249229431,-0.28692513704299927,0.12621186673641205,0.3315816819667816,-0.2912699580192566,0.263458251953125,0.22037948668003082,0.17182040214538574,0.3212769627571106,0.2954446077346802,-0.3468819856643677,0.36806899309158325,0.33919623494148254
